-0.5640   0.2736   0.2365
-0.5986   0.1862   0.2365
-0.6197   0.0947   0.2365
-0.6269   0.0010   0.2365
-0.6200   -0.0927   0.2365
-0.5992   -0.1843   0.2365
-0.5649   -0.2718   0.2365
-0.5179   -0.3531   0.2365
-0.4593   -0.4266   0.2365
-0.3904   -0.4904   0.2365
-0.3128   -0.5433   0.2365
-0.2281   -0.5839   0.2365
-0.1383   -0.6114   0.2365
-0.0453   -0.6252   0.2365
0.0486   -0.6250   0.2365
0.1415   -0.6107   0.2365
0.2311   -0.5827   0.2365
0.3156   -0.5416   0.2365
0.3930   -0.4884   0.2365
0.4616   -0.4242   0.2365
0.5162   -0.3556   0.2365
0.5636   -0.2745   0.2365
0.5983   -0.1872   0.2365
0.6195   -0.0957   0.2365
0.6552   0.0000   0.1402
0.6488   0.0914   0.1402
0.6278   0.1873   0.1402
0.5955   0.2731   0.1402
0.5516   0.3536   0.1402
0.4969   0.4271   0.1402
0.4275   0.4965   0.1402
0.3540   0.5513   0.1402
0.2736   0.5953   0.1402
0.1816   0.6295   0.1402
0.0919   0.6487   0.1402
0.0005   0.6552   0.1402
-0.0909   0.6488   0.1402
-0.1868   0.6280   0.1402
-0.2726   0.5957   0.1402
-0.3531   0.5519   0.1402
-0.4267   0.4972   0.1402
-0.4962   0.4279   0.1402
-0.5510   0.3544   0.1402
-0.5951   0.2741   0.1402
-0.6294   0.1821   0.1402
-0.6486   0.0925   0.1402
-0.6552   0.0010   0.1402
-0.6489   -0.0904   0.1402
-0.6281   -0.1863   0.1402
-0.5960   -0.2722   0.1402
-0.5522   -0.3527   0.1402
-0.4932   -0.4312   0.1402
-0.4282   -0.4958   0.1402
-0.3549   -0.5507   0.1402
-0.2745   -0.5949   0.1402
-0.1826   -0.6292   0.1402
-0.0930   -0.6485   0.1402
-0.0016   -0.6552   0.1402
0.0964   -0.6480   0.1402
0.1858   -0.6283   0.1402
0.2717   -0.5962   0.1402
0.3522   -0.5524   0.1402
0.4308   -0.4936   0.1402
0.4955   -0.4286   0.1402
0.5505   -0.3553   0.1402
0.5947   -0.2750   0.1402
0.6291   -0.1831   0.1402
0.6485   -0.0935   0.1402
0.6683   0.0000   0.0474
0.6618   0.0933   0.0474
0.6423   0.1847   0.0474
0.6102   0.2725   0.0474
0.5662   0.3550   0.0474
0.5112   0.4305   0.0474
0.4461   0.4977   0.0474
0.3723   0.5550   0.0474
0.2912   0.6016   0.0474
0.2044   0.6363   0.0474
0.1136   0.6586   0.0474
0.0206   0.6680   0.0474
-0.0728   0.6643   0.0474
-0.1648   0.6477   0.0474
-0.2474   0.6208   0.0474
-0.3316   0.5802   0.0474
-0.4093   0.5283   0.0474
-0.4791   0.4660   0.0474
-0.5394   0.3946   0.0474
-0.5892   0.3155   0.0474
-0.6274   0.2302   0.0474
-0.6534   0.1404   0.0474
-0.6666   0.0478   0.0474
-0.6668   -0.0457   0.0474
-0.6539   -0.1383   0.0474
-0.6282   -0.2282   0.0474
-0.5902   -0.3136   0.0474
-0.5406   -0.3929   0.0474
-0.4805   -0.4645   0.0474
-0.4110   -0.5270   0.0474
-0.3335   -0.5792   0.0474
-0.2494   -0.6201   0.0474
-0.1604   -0.6488   0.0474
-0.0683   -0.6648   0.0474
0.0251   -0.6678   0.0474
0.1181   -0.6578   0.0474
0.2087   -0.6349   0.0474
0.2953   -0.5996   0.0474
0.3760   -0.5525   0.0474
0.4495   -0.4946   0.0474
0.5141   -0.4271   0.0474
0.5651   -0.3568   0.0474
0.6094   -0.2745   0.0474
0.6417   -0.1867   0.0474
0.6615   -0.0954   0.0474
0.6684   0.0000   -0.0463
0.6619   0.0933   -0.0463
0.6424   0.1847   -0.0463
0.6103   0.2725   -0.0463
0.5663   0.3550   -0.0463
0.5112   0.4306   -0.0463
0.4461   0.4977   -0.0463
0.3723   0.5551   -0.0463
0.2912   0.6016   -0.0463
0.2044   0.6364   -0.0463
0.1136   0.6587   -0.0463
0.0206   0.6681   -0.0463
-0.0728   0.6644   -0.0463
-0.1648   0.6477   -0.0463
-0.2474   0.6209   -0.0463
-0.3317   0.5803   -0.0463
-0.4094   0.5284   -0.0463
-0.4791   0.4661   -0.0463
-0.5395   0.3946   -0.0463
-0.5892   0.3155   -0.0463
-0.6275   0.2302   -0.0463
-0.6535   0.1404   -0.0463
-0.6667   0.0478   -0.0463
-0.6668   -0.0457   -0.0463
-0.6539   -0.1383   -0.0463
-0.6282   -0.2282   -0.0463
-0.5902   -0.3136   -0.0463
-0.5407   -0.3929   -0.0463
-0.4806   -0.4645   -0.0463
-0.4111   -0.5270   -0.0463
-0.3335   -0.5793   -0.0463
-0.2494   -0.6201   -0.0463
-0.1604   -0.6489   -0.0463
-0.0683   -0.6649   -0.0463
0.0251   -0.6679   -0.0463
0.1181   -0.6579   -0.0463
0.2087   -0.6350   -0.0463
0.2953   -0.5996   -0.0463
0.3761   -0.5526   -0.0463
0.4495   -0.4947   -0.0463
0.5141   -0.4271   -0.0463
0.5652   -0.3568   -0.0463
0.6094   -0.2745   -0.0463
0.6418   -0.1868   -0.0463
0.6616   -0.0954   -0.0463
0.6554   0.0000   -0.1391
0.6490   0.0915   -0.1391
0.6280   0.1874   -0.1391
0.5957   0.2732   -0.1391
0.5518   0.3537   -0.1391
0.4970   0.4272   -0.1391
0.4276   0.4967   -0.1391
0.3541   0.5515   -0.1391
0.2737   0.5955   -0.1391
0.1816   0.6297   -0.1391
0.0920   0.6489   -0.1391
0.0005   0.6554   -0.1391
-0.0909   0.6491   -0.1391
-0.1869   0.6282   -0.1391
-0.2727   0.5959   -0.1391
-0.3532   0.5521   -0.1391
-0.4268   0.4974   -0.1391
-0.4963   0.4280   -0.1391
-0.5512   0.3545   -0.1391
-0.5953   0.2742   -0.1391
-0.6296   0.1821   -0.1391
-0.6488   0.0925   -0.1391
-0.6554   0.0010   -0.1391
-0.6491   -0.0904   -0.1391
-0.6283   -0.1864   -0.1391
-0.5962   -0.2723   -0.1391
-0.5523   -0.3528   -0.1391
-0.4934   -0.4314   -0.1391
-0.4284   -0.4960   -0.1391
-0.3550   -0.5509   -0.1391
-0.2746   -0.5951   -0.1391
-0.1826   -0.6294   -0.1391
-0.0930   -0.6488   -0.1391
-0.0016   -0.6554   -0.1391
0.0964   -0.6483   -0.1391
0.1859   -0.6285   -0.1391
0.2718   -0.5964   -0.1391
0.3524   -0.5526   -0.1391
0.4310   -0.4938   -0.1391
0.4957   -0.4288   -0.1391
0.5506   -0.3554   -0.1391
0.5949   -0.2751   -0.1391
0.6293   -0.1831   -0.1391
0.6487   -0.0935   -0.1391
0.6272   0.0000   -0.2355
0.6202   0.0937   -0.2355
0.5992   0.1854   -0.2355
0.5648   0.2728   -0.2355
0.5177   0.3542   -0.2355
0.4589   0.4276   -0.2355
0.3899   0.4913   -0.2355
0.3121   0.5441   -0.2355
0.2273   0.5846   -0.2355
0.1374   0.6120   -0.2355
0.0444   0.6257   -0.2355
-0.0496   0.6253   -0.2355
-0.1425   0.6108   -0.2355
-0.2264   0.5850   -0.2355
-0.3112   0.5446   -0.2355
-0.3891   0.4920   -0.2355
-0.4583   0.4283   -0.2355
-0.5171   0.3550   -0.2355
-0.5644   0.2737   -0.2355
-0.5989   0.1863   -0.2355
-0.6200   0.0947   -0.2355
-0.6272   0.0010   -0.2355
-0.6203   -0.0927   -0.2355
-0.5995   -0.1844   -0.2355
-0.5652   -0.2719   -0.2355
-0.5182   -0.3533   -0.2355
-0.4596   -0.4268   -0.2355
-0.3907   -0.4907   -0.2355
-0.3130   -0.5436   -0.2355
-0.2282   -0.5842   -0.2355
-0.1383   -0.6118   -0.2355
-0.0454   -0.6256   -0.2355
0.0486   -0.6254   -0.2355
0.1415   -0.6111   -0.2355
0.2313   -0.5830   -0.2355
0.3158   -0.5419   -0.2355
0.3932   -0.4887   -0.2355
0.4618   -0.4244   -0.2355
0.5166   -0.3558   -0.2355
0.5639   -0.2746   -0.2355
0.5986   -0.1873   -0.2355
0.6199   -0.0957   -0.2355
0.5882   0.0000   -0.3207
0.5807   0.0937   -0.3207
0.5584   0.1850   -0.3207
0.5218   0.2716   -0.3207
0.4718   0.3513   -0.3207
0.4056   0.4261   -0.3207
0.3325   0.4852   -0.3207
0.2510   0.5320   -0.3207
0.1630   0.5652   -0.3207
0.0709   0.5839   -0.3207
-0.0231   0.5878   -0.3207
-0.1164   0.5766   -0.3207
-0.2068   0.5507   -0.3207
-0.2919   0.5107   -0.3207
-0.3741   0.4540   -0.3207
-0.4416   0.3886   -0.3207
-0.4979   0.3133   -0.3207
-0.5414   0.2299   -0.3207
-0.5712   0.1407   -0.3207
-0.5863   0.0479   -0.3207
-0.5864   -0.0461   -0.3207
-0.5716   -0.1389   -0.3207
-0.5422   -0.2282   -0.3207
-0.4957   -0.3166   -0.3207
-0.4390   -0.3916   -0.3207
-0.3710   -0.4565   -0.3207
-0.2935   -0.5098   -0.3207
-0.2085   -0.5500   -0.3207
-0.1182   -0.5762   -0.3207
-0.0249   -0.5877   -0.3207
0.0690   -0.5842   -0.3207
0.1612   -0.5657   -0.3207
0.2546   -0.5303   -0.3207
0.3358   -0.4830   -0.3207
0.4085   -0.4233   -0.3207
0.4707   -0.3528   -0.3207
0.5209   -0.2733   -0.3207
0.5578   -0.1868   -0.3207
0.5804   -0.0956   -0.3207
0.5377   0.0000   -0.3997
0.5300   0.0910   -0.3997
0.5051   0.1844   -0.3997
0.4666   0.2672   -0.3997
0.4113   0.3464   -0.3997
0.3467   0.4110   -0.3997
0.2676   0.4664   -0.3997
0.1848   0.5050   -0.3997
0.0914   0.5299   -0.3997
0.0004   0.5377   -0.3997
-0.0958   0.5291   -0.3997
-0.1840   0.5053   -0.3997
-0.2668   0.4669   -0.3997
-0.3461   0.4115   -0.3997
-0.4107   0.3471   -0.3997
-0.4662   0.2679   -0.3997
-0.5048   0.1852   -0.3997
-0.5298   0.0918   -0.3997
-0.5377   0.0009   -0.3997
-0.5292   -0.0954   -0.3997
-0.5054   -0.1836   -0.3997
-0.4644   -0.2711   -0.3997
-0.4118   -0.3458   -0.3997
-0.3474   -0.4104   -0.3997
-0.2683   -0.4660   -0.3997
-0.1856   -0.5047   -0.3997
-0.0922   -0.5298   -0.3997
-0.0013   -0.5377   -0.3997
0.0950   -0.5293   -0.3997
0.1832   -0.5056   -0.3997
0.2707   -0.4646   -0.3997
0.3454   -0.4121   -0.3997
0.4136   -0.3436   -0.3997
0.4658   -0.2687   -0.3997
0.5045   -0.1860   -0.3997
0.5297   -0.0927   -0.3997
0.4720   0.0000   -0.4756
0.4625   0.0938   -0.4756
0.4365   0.1794   -0.4756
0.3922   0.2626   -0.4756
0.3322   0.3353   -0.4756
0.2629   0.3920   -0.4756
0.1798   0.4364   -0.4756
0.0941   0.4625   -0.4756
0.0004   0.4720   -0.4756
-0.0934   0.4626   -0.4756
-0.1791   0.4367   -0.4756
-0.2623   0.3924   -0.4756
-0.3350   0.3325   -0.4756
-0.3917   0.2632   -0.4756
-0.4362   0.1801   -0.4756
-0.4633   0.0899   -0.4756
-0.4720   0.0008   -0.4756
-0.4627   -0.0930   -0.4756
-0.4368   -0.1787   -0.4756
-0.3926   -0.2620   -0.4756
-0.3327   -0.3347   -0.4756
-0.2635   -0.3915   -0.4756
-0.1805   -0.4361   -0.4756
-0.0902   -0.4632   -0.4756
-0.0011   -0.4720   -0.4756
0.0927   -0.4628   -0.4756
0.1827   -0.4351   -0.4756
0.2616   -0.3928   -0.4756
0.3345   -0.3330   -0.4756
0.3913   -0.2638   -0.4756
0.4359   -0.1808   -0.4756
0.4632   -0.0906   -0.4756
0.4010   0.0000   -0.5368
0.3904   0.0914   -0.5368
0.3575   0.1816   -0.5368
0.3067   0.2583   -0.5368
0.2397   0.3214   -0.5368
0.1601   0.3676   -0.5368
0.0682   0.3951   -0.5368
-0.0237   0.4003   -0.5368
-0.1144   0.3843   -0.5368
-0.1990   0.3481   -0.5368
-0.2760   0.2909   -0.5368
-0.3351   0.2203   -0.5368
-0.3764   0.1381   -0.5368
-0.3985   0.0447   -0.5368
-0.3982   -0.0474   -0.5368
-0.3769   -0.1369   -0.5368
-0.3358   -0.2192   -0.5368
-0.2740   -0.2927   -0.5368
-0.2001   -0.3475   -0.5368
-0.1156   -0.3840   -0.5368
-0.0250   -0.4002   -0.5368
0.0708   -0.3947   -0.5368
0.1590   -0.3681   -0.5368
0.2387   -0.3222   -0.5368
0.3084   -0.2562   -0.5368
0.3587   -0.1792   -0.5368
0.3901   -0.0927   -0.5368
0.3222   0.0000   -0.5875
0.3087   0.0921   -0.5875
0.2712   0.1738   -0.5875
0.2102   0.2441   -0.5875
0.1345   0.2927   -0.5875
0.0452   0.3190   -0.5875
-0.0447   0.3190   -0.5875
-0.1341   0.2929   -0.5875
-0.2098   0.2445   -0.5875
-0.2709   0.1743   -0.5875
-0.3095   0.0895   -0.5875
-0.3222   0.0005   -0.5875
-0.3088   -0.0916   -0.5875
-0.2715   -0.1734   -0.5875
-0.2106   -0.2438   -0.5875
-0.1350   -0.2925   -0.5875
-0.0457   -0.3189   -0.5875
0.0474   -0.3186   -0.5875
0.1336   -0.2931   -0.5875
0.2118   -0.2427   -0.5875
0.2707   -0.1747   -0.5875
0.3093   -0.0900   -0.5875
0.2370   0.0000   -0.6267
0.2192   0.0901   -0.6267
0.1668   0.1684   -0.6267
0.0903   0.2192   -0.6267
0.0002   0.2370   -0.6267
-0.0899   0.2193   -0.6267
-0.1682   0.1670   -0.6267
-0.2191   0.0905   -0.6267
-0.2370   0.0004   -0.6267
-0.2194   -0.0898   -0.6267
-0.1671   -0.1681   -0.6267
-0.0906   -0.2190   -0.6267
-0.0006   -0.2370   -0.6267
0.0918   -0.2185   -0.6267
0.1680   -0.1672   -0.6267
0.2189   -0.0908   -0.6267
0.1407   0.0000   -0.6551
0.1137   0.0829   -0.6551
0.0430   0.1340   -0.6551
-0.0428   0.1340   -0.6551
-0.1136   0.0831   -0.6551
-0.1407   0.0002   -0.6551
-0.1138   -0.0827   -0.6551
-0.0432   -0.1339   -0.6551
0.0439   -0.1337   -0.6551
0.1134   -0.0833   -0.6551
0.0479   0.0000   -0.6683
-0.0238   0.0416   -0.6683
-0.0239   -0.0415   -0.6683
